,Quad,Labels,Angle,OTR8,OTR9,OTR40,OTR41,OTR42,OTR43
17521,QM5,DY,7.91e-06,2.34e-22,-2.7e-22,-2.39e-23,1.25e-05,-2.4e-22,2.56e-05
17522,QM5,DY,8.11e-06,2.34e-22,-2.7e-22,-2.39e-23,1.28e-05,-2.4e-22,2.63e-05
17523,QM5,DY,8.31e-06,2.34e-22,-2.7e-22,-2.39e-23,1.32e-05,-2.4e-22,2.69e-05
17524,QM5,DY,8.51e-06,2.34e-22,-2.7e-22,-2.39e-23,1.35e-05,-2.4e-22,2.76e-05
17525,QM5,DY,8.71e-06,2.34e-22,-2.7e-22,-2.39e-23,1.38e-05,-2.4e-22,2.82e-05
17526,QM5,DY,8.91e-06,2.34e-22,-2.7e-22,-2.39e-23,1.41e-05,-2.4e-22,2.89e-05
17527,QM5,DY,9.11e-06,2.34e-22,-2.7e-22,-2.39e-23,1.44e-05,-2.4e-22,2.95e-05
17528,QM5,DY,9.31e-06,2.34e-22,-2.7e-22,-2.39e-23,1.47e-05,-2.4e-22,3.02e-05
17529,QM5,DY,9.51e-06,2.34e-22,-2.7e-22,-2.39e-23,1.51e-05,-2.4e-22,3.08e-05
17530,QM5,DY,9.71e-06,2.34e-22,-2.7e-22,-2.39e-23,1.54e-05,-2.4e-22,3.15e-05
17531,QM5,DY,9.91e-06,2.34e-22,-2.7e-22,-2.39e-23,1.57e-05,-2.4e-22,3.21e-05
17532,QM5,DY,1.01e-05,2.34e-22,-2.7e-22,-2.39e-23,1.6e-05,-2.4e-22,3.28e-05
17533,QM5,DY,1.03e-05,2.34e-22,-2.7e-22,-2.39e-23,1.63e-05,-2.4e-22,3.34e-05
17534,QM5,DY,1.05e-05,2.34e-22,-2.7e-22,-2.39e-23,1.66e-05,-2.4e-22,3.41e-05
17535,QM5,DY,1.07e-05,2.34e-22,-2.7e-22,-2.39e-23,1.7e-05,-2.4e-22,3.47e-05
17536,QM5,DY,1.09e-05,2.34e-22,-2.7e-22,-2.39e-23,1.73e-05,-2.4e-22,3.54e-05
17537,QM5,DY,1.11e-05,2.34e-22,-2.7e-22,-2.39e-23,1.76e-05,-2.4e-22,3.6e-05
17538,QM5,DY,1.13e-05,2.34e-22,-2.7e-22,-2.39e-23,1.79e-05,-2.4e-22,3.67e-05
17539,QM5,DY,1.15e-05,2.34e-22,-2.7e-22,-2.39e-23,1.82e-05,-2.4e-22,3.73e-05
17540,QM5,DY,1.17e-05,2.34e-22,-2.7e-22,-2.39e-23,1.85e-05,-2.4e-22,3.79e-05
17541,QM5,DY,1.19e-05,2.34e-22,-2.7e-22,-2.39e-23,1.89e-05,-2.4e-22,3.86e-05
17542,QM5,DY,1.21e-05,2.34e-22,-2.7e-22,-2.39e-23,1.92e-05,-2.4e-22,3.92e-05
17543,QM5,DY,1.23e-05,2.34e-22,-2.7e-22,-2.39e-23,1.95e-05,-2.4e-22,3.99e-05
17544,QM5,DY,1.25e-05,2.34e-22,-2.7e-22,-2.39e-23,1.98e-05,-2.4e-22,4.05e-05
17545,QM5,DY,1.27e-05,2.34e-22,-2.7e-22,-2.39e-23,2.01e-05,-2.4e-22,4.12e-05
17546,QM5,DY,1.29e-05,2.34e-22,-2.7e-22,-2.39e-23,2.04e-05,-2.4e-22,4.18e-05
17547,QM5,DY,1.31e-05,2.34e-22,-2.7e-22,-2.39e-23,2.08e-05,-2.4e-22,4.25e-05
17548,QM5,DY,1.33e-05,2.34e-22,-2.7e-22,-2.39e-23,2.11e-05,-2.4e-22,4.31e-05
17549,QM5,DY,1.35e-05,2.34e-22,-2.7e-22,-2.39e-23,2.14e-05,-2.4e-22,4.38e-05
17550,QM5,DY,1.37e-05,2.34e-22,-2.7e-22,-2.39e-23,2.17e-05,-2.4e-22,4.44e-05
17551,QM5,DY,1.39e-05,2.34e-22,-2.7e-22,-2.39e-23,2.2e-05,-2.4e-22,4.51e-05
17552,QM5,DY,1.41e-05,2.34e-22,-2.7e-22,-2.39e-23,2.23e-05,-2.4e-22,4.57e-05
17553,QM5,DY,1.43e-05,2.34e-22,-2.7e-22,-2.39e-23,2.27e-05,-2.4e-22,4.64e-05
17554,QM5,DY,1.45e-05,2.34e-22,-2.7e-22,-2.39e-23,2.3e-05,-2.4e-22,4.7e-05
17555,QM5,DY,1.47e-05,2.34e-22,-2.7e-22,-2.39e-23,2.33e-05,-2.4e-22,4.77e-05
17556,QM5,DY,1.49e-05,2.34e-22,-2.7e-22,-2.39e-23,2.36e-05,-2.4e-22,4.83e-05
17557,QM5,DY,1.51e-05,2.34e-22,-2.7e-22,-2.39e-23,2.39e-05,-2.4e-22,4.9e-05
17558,QM5,DY,1.53e-05,2.34e-22,-2.7e-22,-2.39e-23,2.42e-05,-2.4e-22,4.96e-05
17559,QM5,DY,1.55e-05,2.34e-22,-2.7e-22,-2.39e-23,2.46e-05,-2.4e-22,5.03e-05
17560,QM5,DY,1.57e-05,2.34e-22,-2.7e-22,-2.39e-23,2.49e-05,-2.4e-22,5.09e-05
17561,QM5,DY,1.59e-05,2.34e-22,-2.7e-22,-2.39e-23,2.52e-05,-2.4e-22,5.16e-05
17562,QM5,DY,1.61e-05,2.34e-22,-2.7e-22,-2.39e-23,2.55e-05,-2.4e-22,5.22e-05
17563,QM5,DY,1.63e-05,2.34e-22,-2.7e-22,-2.39e-23,2.58e-05,-2.4e-22,5.29e-05
17564,QM5,DY,1.65e-05,2.34e-22,-2.7e-22,-2.39e-23,2.62e-05,-2.4e-22,5.35e-05
17565,QM5,DY,1.67e-05,2.34e-22,-2.7e-22,-2.39e-23,2.65e-05,-2.4e-22,5.42e-05
17566,QM5,DY,1.69e-05,2.34e-22,-2.7e-22,-2.39e-23,2.68e-05,-2.4e-22,5.48e-05
17567,QM5,DY,1.71e-05,2.34e-22,-2.7e-22,-2.39e-23,2.71e-05,-2.4e-22,5.55e-05
17568,QM5,DY,1.73e-05,2.34e-22,-2.7e-22,-2.39e-23,2.74e-05,-2.4e-22,5.61e-05
17569,QM5,DY,1.75e-05,2.34e-22,-2.7e-22,-2.39e-23,2.77e-05,-2.4e-22,5.68e-05
17570,QM5,DY,1.77e-05,2.34e-22,-2.7e-22,-2.39e-23,2.81e-05,-2.4e-22,5.74e-05
17571,QM5,DY,1.79e-05,2.34e-22,-2.7e-22,-2.39e-23,2.84e-05,-2.4e-22,5.81e-05
17572,QM5,DY,1.81e-05,2.34e-22,-2.7e-22,-2.39e-23,2.87e-05,-2.4e-22,5.87e-05
17573,QM5,DY,1.83e-05,2.34e-22,-2.7e-22,-2.39e-23,2.9e-05,-2.4e-22,5.94e-05
17574,QM5,DY,1.85e-05,2.34e-22,-2.7e-22,-2.39e-23,2.93e-05,-2.4e-22,6e-05
17575,QM5,DY,1.87e-05,2.34e-22,-2.7e-22,-2.39e-23,2.96e-05,-2.4e-22,6.07e-05
17576,QM5,DY,1.89e-05,2.34e-22,-2.7e-22,-2.39e-23,3e-05,-2.4e-22,6.13e-05
17577,QM5,DY,1.91e-05,2.34e-22,-2.7e-22,-2.39e-23,3.03e-05,-2.4e-22,6.2e-05
17578,QM5,DY,1.93e-05,2.34e-22,-2.7e-22,-2.39e-23,3.06e-05,-2.4e-22,6.26e-05
17579,QM5,DY,1.95e-05,2.34e-22,-2.7e-22,-2.39e-23,3.09e-05,-2.4e-22,6.32e-05
17580,QM5,DY,1.97e-05,2.34e-22,-2.7e-22,-2.39e-23,3.12e-05,-2.4e-22,6.39e-05
17581,QM5,DY,1.99e-05,2.34e-22,-2.7e-22,-2.39e-23,3.15e-05,-2.4e-22,6.45e-05
17582,QM5,DY,2.01e-05,2.34e-22,-2.7e-22,-2.39e-23,3.19e-05,-2.4e-22,6.52e-05
17583,QM5,DY,2.03e-05,2.34e-22,-2.7e-22,-2.39e-23,3.22e-05,-2.4e-22,6.58e-05
17584,QM5,DY,2.05e-05,2.34e-22,-2.7e-22,-2.39e-23,3.25e-05,-2.4e-22,6.65e-05
17585,QM5,DY,2.07e-05,2.34e-22,-2.7e-22,-2.39e-23,3.28e-05,-2.4e-22,6.71e-05
17586,QM5,DY,2.09e-05,2.34e-22,-2.7e-22,-2.39e-23,3.31e-05,-2.4e-22,6.78e-05
17587,QM5,DY,2.11e-05,2.34e-22,-2.7e-22,-2.39e-23,3.34e-05,-2.4e-22,6.84e-05
17588,QM5,DY,2.13e-05,2.34e-22,-2.7e-22,-2.39e-23,3.38e-05,-2.4e-22,6.91e-05
17589,QM5,DY,2.15e-05,2.34e-22,-2.7e-22,-2.39e-23,3.41e-05,-2.4e-22,6.97e-05
17590,QM5,DY,2.17e-05,2.34e-22,-2.7e-22,-2.39e-23,3.44e-05,-2.4e-22,7.04e-05
17591,QM5,DY,2.19e-05,2.34e-22,-2.7e-22,-2.39e-23,3.47e-05,-2.4e-22,7.1e-05
17592,QM5,DY,2.21e-05,2.34e-22,-2.7e-22,-2.39e-23,3.5e-05,-2.4e-22,7.17e-05
17593,QM5,DY,2.23e-05,2.34e-22,-2.7e-22,-2.39e-23,3.53e-05,-2.4e-22,7.23e-05
17594,QM5,DY,2.25e-05,2.34e-22,-2.7e-22,-2.39e-23,3.57e-05,-2.4e-22,7.3e-05
17595,QM5,DY,2.27e-05,2.34e-22,-2.7e-22,-2.39e-23,3.6e-05,-2.4e-22,7.36e-05
17596,QM5,DY,2.29e-05,2.34e-22,-2.7e-22,-2.39e-23,3.63e-05,-2.4e-22,7.43e-05
17597,QM5,DY,2.31e-05,2.34e-22,-2.7e-22,-2.39e-23,3.66e-05,-2.4e-22,7.49e-05
17598,QM5,DY,2.33e-05,2.34e-22,-2.7e-22,-2.39e-23,3.69e-05,-2.4e-22,7.56e-05
17599,QM5,DY,2.35e-05,2.34e-22,-2.7e-22,-2.39e-23,3.72e-05,-2.4e-22,7.62e-05
17600,QM5,DY,2.37e-05,2.34e-22,-2.7e-22,-2.39e-23,3.76e-05,-2.4e-22,7.69e-05
17601,QM5,DY,2.39e-05,2.34e-22,-2.7e-22,-2.39e-23,3.79e-05,-2.4e-22,7.75e-05
17602,QM5,DY,2.41e-05,2.34e-22,-2.7e-22,-2.39e-23,3.82e-05,-2.4e-22,7.82e-05
17603,QM5,DY,2.43e-05,2.34e-22,-2.7e-22,-2.39e-23,3.85e-05,-2.4e-22,7.88e-05
17604,QM5,DY,2.45e-05,2.34e-22,-2.7e-22,-2.39e-23,3.88e-05,-2.4e-22,7.95e-05
17605,QM5,DY,2.47e-05,2.34e-22,-2.7e-22,-2.39e-23,3.91e-05,-2.4e-22,8.01e-05
17606,QM5,DY,2.49e-05,2.34e-22,-2.7e-22,-2.39e-23,3.95e-05,-2.4e-22,8.08e-05
17607,QM5,DY,2.51e-05,2.34e-22,-2.7e-22,-2.39e-23,3.98e-05,-2.4e-22,8.14e-05
17608,QM5,DY,2.53e-05,2.34e-22,-2.7e-22,-2.39e-23,4.01e-05,-2.4e-22,8.21e-05
17609,QM5,DY,2.55e-05,2.34e-22,-2.7e-22,-2.39e-23,4.04e-05,-2.4e-22,8.27e-05
17610,QM5,DY,2.57e-05,2.34e-22,-2.7e-22,-2.39e-23,4.07e-05,-2.4e-22,8.34e-05
17611,QM5,DY,2.59e-05,2.34e-22,-2.7e-22,-2.39e-23,4.1e-05,-2.4e-22,8.4e-05
17612,QM5,DY,2.61e-05,2.34e-22,-2.7e-22,-2.39e-23,4.14e-05,-2.4e-22,8.47e-05
17613,QM5,DY,2.63e-05,2.34e-22,-2.7e-22,-2.39e-23,4.17e-05,-2.4e-22,8.53e-05
17614,QM5,DY,2.65e-05,2.34e-22,-2.7e-22,-2.39e-23,4.2e-05,-2.4e-22,8.6e-05
17615,QM5,DY,2.67e-05,2.34e-22,-2.7e-22,-2.39e-23,4.23e-05,-2.4e-22,8.66e-05
17616,QM5,DY,2.69e-05,2.34e-22,-2.7e-22,-2.39e-23,4.26e-05,-2.4e-22,8.72e-05
17617,QM5,DY,2.71e-05,2.34e-22,-2.7e-22,-2.39e-23,4.3e-05,-2.4e-22,8.79e-05
17618,QM5,DY,2.73e-05,2.34e-22,-2.7e-22,-2.39e-23,4.33e-05,-2.4e-22,8.85e-05
17619,QM5,DY,2.75e-05,2.34e-22,-2.7e-22,-2.39e-23,4.36e-05,-2.4e-22,8.92e-05
17620,QM5,DY,2.77e-05,2.34e-22,-2.7e-22,-2.39e-23,4.39e-05,-2.4e-22,8.98e-05
17621,QM5,DY,2.79e-05,2.34e-22,-2.7e-22,-2.39e-23,4.42e-05,-2.4e-22,9.05e-05
17622,QM5,DY,2.81e-05,2.34e-22,-2.7e-22,-2.39e-23,4.45e-05,-2.4e-22,9.11e-05
17623,QM5,DY,2.83e-05,2.34e-22,-2.7e-22,-2.39e-23,4.49e-05,-2.4e-22,9.18e-05
17624,QM5,DY,2.85e-05,2.34e-22,-2.7e-22,-2.39e-23,4.52e-05,-2.4e-22,9.24e-05
17625,QM5,DY,2.87e-05,2.34e-22,-2.7e-22,-2.39e-23,4.55e-05,-2.4e-22,9.31e-05
17626,QM5,DY,2.89e-05,2.34e-22,-2.7e-22,-2.39e-23,4.58e-05,-2.4e-22,9.37e-05
17627,QM5,DY,2.91e-05,2.34e-22,-2.7e-22,-2.39e-23,4.61e-05,-2.4e-22,9.44e-05
17628,QM5,DY,2.93e-05,2.34e-22,-2.7e-22,-2.39e-23,4.64e-05,-2.4e-22,9.5e-05
17629,QM5,DY,2.95e-05,2.34e-22,-2.7e-22,-2.39e-23,4.68e-05,-2.4e-22,9.57e-05
17630,QM5,DY,2.97e-05,2.34e-22,-2.7e-22,-2.39e-23,4.71e-05,-2.4e-22,9.63e-05
17631,QM5,DY,2.99e-05,2.34e-22,-2.7e-22,-2.39e-23,4.74e-05,-2.4e-22,9.7e-05
17632,QM5,DY,3.01e-05,2.34e-22,-2.7e-22,-2.39e-23,4.77e-05,-2.4e-22,9.76e-05
17633,QM5,DY,3.03e-05,2.34e-22,-2.7e-22,-2.39e-23,4.8e-05,-2.4e-22,9.83e-05
17634,QM5,DY,3.05e-05,2.34e-22,-2.7e-22,-2.39e-23,4.83e-05,-2.4e-22,9.89e-05
17635,QM5,DY,3.07e-05,2.34e-22,-2.7e-22,-2.39e-23,4.87e-05,-2.4e-22,9.96e-05
17636,QM5,DY,3.09e-05,2.34e-22,-2.7e-22,-2.39e-23,4.9e-05,-2.4e-22,0.00010022
17637,QM5,DY,3.11e-05,2.34e-22,-2.7e-22,-2.39e-23,4.93e-05,-2.4e-22,0.00010087
17638,QM5,DY,3.13e-05,2.34e-22,-2.7e-22,-2.39e-23,4.96e-05,-2.4e-22,0.00010152
17639,QM5,DY,3.15e-05,2.34e-22,-2.7e-22,-2.39e-23,4.99e-05,-2.4e-22,0.00010217
17640,QM5,DY,3.17e-05,2.34e-22,-2.7e-22,-2.39e-23,5.02e-05,-2.4e-22,0.00010282
17641,QM5,DY,3.19e-05,2.34e-22,-2.7e-22,-2.39e-23,5.06e-05,-2.4e-22,0.00010347
17642,QM5,DY,3.21e-05,2.34e-22,-2.7e-22,-2.39e-23,5.09e-05,-2.4e-22,0.00010412
17643,QM5,DY,3.23e-05,2.34e-22,-2.7e-22,-2.39e-23,5.12e-05,-2.4e-22,0.00010476
17644,QM5,DY,3.25e-05,2.34e-22,-2.7e-22,-2.39e-23,5.15e-05,-2.4e-22,0.00010541
17645,QM5,DY,3.27e-05,2.34e-22,-2.7e-22,-2.39e-23,5.18e-05,-2.4e-22,0.00010606
17646,QM5,DY,3.29e-05,2.34e-22,-2.7e-22,-2.39e-23,5.21e-05,-2.4e-22,0.00010671
17647,QM5,DY,3.31e-05,2.34e-22,-2.7e-22,-2.39e-23,5.25e-05,-2.4e-22,0.00010736
17648,QM5,DY,3.33e-05,2.34e-22,-2.7e-22,-2.39e-23,5.28e-05,-2.4e-22,0.00010801
17649,QM5,DY,3.35e-05,2.34e-22,-2.7e-22,-2.39e-23,5.31e-05,-2.4e-22,0.00010866
17650,QM5,DY,3.37e-05,2.34e-22,-2.7e-22,-2.39e-23,5.34e-05,-2.4e-22,0.00010931
17651,QM5,DY,3.39e-05,2.34e-22,-2.7e-22,-2.39e-23,5.37e-05,-2.4e-22,0.00010995
17652,QM5,DY,3.41e-05,2.34e-22,-2.7e-22,-2.39e-23,5.4e-05,-2.4e-22,0.0001106
17653,QM5,DY,3.43e-05,2.34e-22,-2.7e-22,-2.39e-23,5.44e-05,-2.4e-22,0.00011125
17654,QM5,DY,3.45e-05,2.34e-22,-2.7e-22,-2.39e-23,5.47e-05,-2.4e-22,0.0001119
17655,QM5,DY,3.47e-05,2.34e-22,-2.7e-22,-2.39e-23,5.5e-05,-2.4e-22,0.00011255
17656,QM5,DY,3.49e-05,2.34e-22,-2.7e-22,-2.39e-23,5.53e-05,-2.4e-22,0.0001132
17657,QM5,DY,3.51e-05,2.34e-22,-2.7e-22,-2.39e-23,5.56e-05,-2.4e-22,0.00011385
17658,QM5,DY,3.53e-05,2.34e-22,-2.7e-22,-2.39e-23,5.59e-05,-2.4e-22,0.00011449
17659,QM5,DY,3.55e-05,2.34e-22,-2.7e-22,-2.39e-23,5.63e-05,-2.4e-22,0.00011514
17660,QM5,DY,3.57e-05,2.34e-22,-2.7e-22,-2.39e-23,5.66e-05,-2.4e-22,0.00011579
17661,QM5,DY,3.59e-05,2.34e-22,-2.7e-22,-2.39e-23,5.69e-05,-2.4e-22,0.00011644
17662,QM5,DY,3.61e-05,2.34e-22,-2.7e-22,-2.39e-23,5.72e-05,-2.4e-22,0.00011709
17663,QM5,DY,3.63e-05,2.34e-22,-2.7e-22,-2.39e-23,5.75e-05,-2.4e-22,0.00011774
17664,QM5,DY,3.65e-05,2.34e-22,-2.7e-22,-2.39e-23,5.78e-05,-2.4e-22,0.00011839
17665,QM5,DY,3.67e-05,2.34e-22,-2.7e-22,-2.39e-23,5.82e-05,-2.4e-22,0.00011904
17666,QM5,DY,3.69e-05,2.34e-22,-2.7e-22,-2.39e-23,5.85e-05,-2.4e-22,0.00011968
17667,QM5,DY,3.71e-05,2.34e-22,-2.7e-22,-2.39e-23,5.88e-05,-2.4e-22,0.00012033
17668,QM5,DY,3.73e-05,2.34e-22,-2.7e-22,-2.39e-23,5.91e-05,-2.4e-22,0.00012098
17669,QM5,DY,3.75e-05,2.34e-22,-2.7e-22,-2.39e-23,5.94e-05,-2.4e-22,0.00012163
17670,QM5,DY,3.77e-05,2.34e-22,-2.7e-22,-2.39e-23,5.98e-05,-2.4e-22,0.00012228
17671,QM5,DY,3.79e-05,2.34e-22,-2.7e-22,-2.39e-23,6.01e-05,-2.4e-22,0.00012293
17672,QM5,DY,3.81e-05,2.34e-22,-2.7e-22,-2.39e-23,6.04e-05,-2.4e-22,0.00012358
17673,QM5,DY,3.83e-05,2.34e-22,-2.7e-22,-2.39e-23,6.07e-05,-2.4e-22,0.00012423
17674,QM5,DY,3.85e-05,2.34e-22,-2.7e-22,-2.39e-23,6.1e-05,-2.4e-22,0.00012487
17675,QM5,DY,3.87e-05,2.34e-22,-2.7e-22,-2.39e-23,6.13e-05,-2.4e-22,0.00012552
17676,QM5,DY,3.89e-05,2.34e-22,-2.7e-22,-2.39e-23,6.17e-05,-2.4e-22,0.00012617
17677,QM5,DY,3.91e-05,2.34e-22,-2.7e-22,-2.39e-23,6.2e-05,-2.4e-22,0.00012682
17678,QM5,DY,3.93e-05,2.34e-22,-2.7e-22,-2.39e-23,6.23e-05,-2.4e-22,0.00012747
17679,QM5,DY,3.95e-05,2.34e-22,-2.7e-22,-2.39e-23,6.26e-05,-2.4e-22,0.00012812
17680,QM5,DY,3.97e-05,2.34e-22,-2.7e-22,-2.39e-23,6.29e-05,-2.4e-22,0.00012877
17681,QM5,DY,3.99e-05,2.34e-22,-2.7e-22,-2.39e-23,6.32e-05,-2.4e-22,0.00012941
17682,QM5,DY,4.01e-05,2.34e-22,-2.7e-22,-2.39e-23,6.36e-05,-2.4e-22,0.00013006
17683,QM5,DY,4.03e-05,2.34e-22,-2.7e-22,-2.39e-23,6.39e-05,-2.4e-22,0.00013071
17684,QM5,DY,4.05e-05,2.34e-22,-2.7e-22,-2.39e-23,6.42e-05,-2.4e-22,0.00013136
17685,QM5,DY,4.07e-05,2.34e-22,-2.7e-22,-2.39e-23,6.45e-05,-2.4e-22,0.00013201
17686,QM5,DY,4.09e-05,2.34e-22,-2.7e-22,-2.39e-23,6.48e-05,-2.4e-22,0.00013266
17687,QM5,DY,4.11e-05,2.34e-22,-2.7e-22,-2.39e-23,6.51e-05,-2.4e-22,0.00013331
17688,QM5,DY,4.13e-05,2.34e-22,-2.7e-22,-2.39e-23,6.55e-05,-2.4e-22,0.00013396
17689,QM5,DY,4.15e-05,2.34e-22,-2.7e-22,-2.39e-23,6.58e-05,-2.4e-22,0.0001346
17690,QM5,DY,4.17e-05,2.34e-22,-2.7e-22,-2.39e-23,6.61e-05,-2.4e-22,0.00013525
17691,QM5,DY,4.19e-05,2.34e-22,-2.7e-22,-2.39e-23,6.64e-05,-2.4e-22,0.0001359
17692,QM5,DY,4.21e-05,2.34e-22,-2.7e-22,-2.39e-23,6.67e-05,-2.4e-22,0.00013655
17693,QM5,DY,4.23e-05,2.34e-22,-2.7e-22,-2.39e-23,6.7e-05,-2.4e-22,0.0001372
17694,QM5,DY,4.25e-05,2.34e-22,-2.7e-22,-2.39e-23,6.74e-05,-2.4e-22,0.00013785
17695,QM5,DY,4.27e-05,2.34e-22,-2.7e-22,-2.39e-23,6.77e-05,-2.4e-22,0.0001385
17696,QM5,DY,4.29e-05,2.34e-22,-2.7e-22,-2.39e-23,6.8e-05,-2.4e-22,0.00013915
17697,QM5,DY,4.31e-05,2.34e-22,-2.7e-22,-2.39e-23,6.83e-05,-2.4e-22,0.00013979
17698,QM5,DY,4.33e-05,2.34e-22,-2.7e-22,-2.39e-23,6.86e-05,-2.4e-22,0.00014044
17699,QM5,DY,4.35e-05,2.34e-22,-2.7e-22,-2.39e-23,6.89e-05,-2.4e-22,0.00014109
17700,QM5,DY,4.37e-05,2.34e-22,-2.7e-22,-2.39e-23,6.93e-05,-2.4e-22,0.00014174
17701,QM5,DY,4.39e-05,2.34e-22,-2.7e-22,-2.39e-23,6.96e-05,-2.4e-22,0.00014239
17702,QM5,DY,4.41e-05,2.34e-22,-2.7e-22,-2.39e-23,6.99e-05,-2.4e-22,0.00014304
17703,QM5,DY,4.43e-05,2.34e-22,-2.7e-22,-2.39e-23,7.02e-05,-2.4e-22,0.00014369
17704,QM5,DY,4.45e-05,2.34e-22,-2.7e-22,-2.39e-23,7.05e-05,-2.4e-22,0.00014433
17705,QM5,DY,4.47e-05,2.34e-22,-2.7e-22,-2.39e-23,7.08e-05,-2.4e-22,0.00014498
17706,QM5,DY,4.49e-05,2.34e-22,-2.7e-22,-2.39e-23,7.12e-05,-2.4e-22,0.00014563
17707,QM5,DY,4.51e-05,2.34e-22,-2.7e-22,-2.39e-23,7.15e-05,-2.4e-22,0.00014628
17708,QM5,DY,4.53e-05,2.34e-22,-2.7e-22,-2.39e-23,7.18e-05,-2.4e-22,0.00014693
17709,QM5,DY,4.55e-05,2.34e-22,-2.7e-22,-2.39e-23,7.21e-05,-2.4e-22,0.00014758
17710,QM5,DY,4.57e-05,2.34e-22,-2.7e-22,-2.39e-23,7.24e-05,-2.4e-22,0.00014823
17711,QM5,DY,4.59e-05,2.34e-22,-2.7e-22,-2.39e-23,7.27e-05,-2.4e-22,0.00014888
17712,QM5,DY,4.61e-05,2.34e-22,-2.7e-22,-2.39e-23,7.31e-05,-2.4e-22,0.00014952
17713,QM5,DY,4.63e-05,2.34e-22,-2.7e-22,-2.39e-23,7.34e-05,-2.4e-22,0.00015017
17714,QM5,DY,4.65e-05,2.34e-22,-2.7e-22,-2.39e-23,7.37e-05,-2.4e-22,0.00015082
17715,QM5,DY,4.67e-05,2.34e-22,-2.7e-22,-2.39e-23,7.4e-05,-2.4e-22,0.00015147
17716,QM5,DY,4.69e-05,2.34e-22,-2.7e-22,-2.39e-23,7.43e-05,-2.4e-22,0.00015212
17717,QM5,DY,4.71e-05,2.34e-22,-2.7e-22,-2.39e-23,7.46e-05,-2.4e-22,0.00015277
17718,QM5,DY,4.73e-05,2.34e-22,-2.7e-22,-2.39e-23,7.5e-05,-2.4e-22,0.00015342
17719,QM5,DY,4.75e-05,2.34e-22,-2.7e-22,-2.39e-23,7.53e-05,-2.4e-22,0.00015407
17720,QM5,DY,4.77e-05,2.34e-22,-2.7e-22,-2.39e-23,7.56e-05,-2.4e-22,0.00015471
17721,QM5,DY,4.79e-05,2.34e-22,-2.7e-22,-2.39e-23,7.59e-05,-2.4e-22,0.00015536
17722,QM5,DY,4.81e-05,2.34e-22,-2.7e-22,-2.39e-23,7.62e-05,-2.4e-22,0.00015601
17723,QM5,DY,4.83e-05,2.34e-22,-2.7e-22,-2.39e-23,7.66e-05,-2.4e-22,0.00015666
17724,QM5,DY,4.85e-05,2.34e-22,-2.7e-22,-2.39e-23,7.69e-05,-2.4e-22,0.00015731
17725,QM5,DY,4.87e-05,2.34e-22,-2.7e-22,-2.39e-23,7.72e-05,-2.4e-22,0.00015796
17726,QM5,DY,4.89e-05,2.34e-22,-2.7e-22,-2.39e-23,7.75e-05,-2.4e-22,0.00015861
17727,QM5,DY,4.91e-05,2.34e-22,-2.7e-22,-2.39e-23,7.78e-05,-2.4e-22,0.00015925
17728,QM5,DY,4.93e-05,2.34e-22,-2.7e-22,-2.39e-23,7.81e-05,-2.4e-22,0.0001599
17729,QM5,DY,4.95e-05,2.34e-22,-2.7e-22,-2.39e-23,7.85e-05,-2.4e-22,0.00016055
17730,QM5,DY,4.97e-05,2.34e-22,-2.7e-22,-2.39e-23,7.88e-05,-2.4e-22,0.0001612
17731,QM5,DY,4.99e-05,2.34e-22,-2.7e-22,-2.39e-23,7.91e-05,-2.4e-22,0.00016185
17732,QM5,DY,5.02e-05,2.34e-22,-2.7e-22,-2.39e-23,7.94e-05,-2.4e-22,0.0001625
17733,QM5,DY,5.04e-05,2.34e-22,-2.7e-22,-2.39e-23,7.97e-05,-2.4e-22,0.00016315
17734,QM5,DY,5.06e-05,2.34e-22,-2.7e-22,-2.39e-23,8e-05,-2.4e-22,0.0001638
17735,QM5,DY,5.08e-05,2.34e-22,-2.7e-22,-2.39e-23,8.04e-05,-2.4e-22,0.00016444
17736,QM5,DY,5.1e-05,2.34e-22,-2.7e-22,-2.39e-23,8.07e-05,-2.4e-22,0.00016509
17737,QM5,DY,5.12e-05,2.34e-22,-2.7e-22,-2.39e-23,8.1e-05,-2.4e-22,0.00016574
17738,QM5,DY,5.14e-05,2.34e-22,-2.7e-22,-2.39e-23,8.13e-05,-2.4e-22,0.00016639
17739,QM5,DY,5.16e-05,2.34e-22,-2.7e-22,-2.39e-23,8.16e-05,-2.4e-22,0.00016704
17740,QM5,DY,5.18e-05,2.34e-22,-2.7e-22,-2.39e-23,8.19e-05,-2.4e-22,0.00016769
17741,QM5,DY,5.2e-05,2.34e-22,-2.7e-22,-2.39e-23,8.23e-05,-2.4e-22,0.00016834
17742,QM5,DY,5.22e-05,2.34e-22,-2.7e-22,-2.39e-23,8.26e-05,-2.4e-22,0.00016899
17743,QM5,DY,5.24e-05,2.34e-22,-2.7e-22,-2.39e-23,8.29e-05,-2.4e-22,0.00016963
17744,QM5,DY,5.26e-05,2.34e-22,-2.7e-22,-2.39e-23,8.32e-05,-2.4e-22,0.00017028
17745,QM5,DY,5.28e-05,2.34e-22,-2.7e-22,-2.39e-23,8.35e-05,-2.4e-22,0.00017093
17746,QM5,DY,5.3e-05,2.34e-22,-2.7e-22,-2.39e-23,8.38e-05,-2.4e-22,0.00017158
17747,QM5,DY,5.32e-05,2.34e-22,-2.7e-22,-2.39e-23,8.42e-05,-2.4e-22,0.00017223
