s	betacx	betacy	alphacx	alphacy	etax	etay	enx	eny	duration
 5.035000e-01	 1.878916e+00	 3.031577e+00	-6.922195e-02	 3.374852e-02	 1.161525e-03	 2.679181e-06	 4.561488e-08	 4.000033e-08	 9.505421e-15
 5.045000e-01	 1.879055e+00	 3.031510e+00	-6.975660e-02	 3.341829e-02	 1.165356e-03	 2.680044e-06	 4.561488e-08	 4.000033e-08	 9.505425e-15
 5.055000e-01	 1.879194e+00	 3.031443e+00	-7.029126e-02	 3.308805e-02	 1.169188e-03	 2.680910e-06	 4.561488e-08	 4.000033e-08	 9.505429e-15
 5.065000e-01	 1.879335e+00	 3.031378e+00	-7.082592e-02	 3.275781e-02	 1.173020e-03	 2.682051e-06	 4.561488e-08	 4.000033e-08	 9.505434e-15
 5.075000e-01	 1.879477e+00	 3.031312e+00	-7.136058e-02	 3.242758e-02	 1.176851e-03	 2.683193e-06	 4.561488e-08	 4.000033e-08	 9.505438e-15
 5.085000e-01	 1.879620e+00	 3.031248e+00	-7.189524e-02	 3.209734e-02	 1.180683e-03	 2.684338e-06	 4.561488e-08	 4.000033e-08	 9.505442e-15
 5.095000e-01	 1.879765e+00	 3.031184e+00	-7.242993e-02	 3.176710e-02	 1.184514e-03	 2.687842e-06	 4.561488e-08	 4.000033e-08	 9.505446e-15
 5.105000e-01	 1.879910e+00	 3.031121e+00	-7.296461e-02	 3.143687e-02	 1.188345e-03	 2.691337e-06	 4.561488e-08	 4.000033e-08	 9.505450e-15
 5.115000e-01	 1.880056e+00	 3.031058e+00	-7.349929e-02	 3.110663e-02	 1.192176e-03	 2.694824e-06	 4.561488e-08	 4.000033e-08	 9.505455e-15
 5.125000e-01	 1.880204e+00	 3.030996e+00	-7.403397e-02	 3.077639e-02	 1.196007e-03	 2.698303e-06	 4.561488e-08	 4.000033e-08	 9.505459e-15
 5.135000e-01	 1.880352e+00	 3.030935e+00	-7.456860e-02	 3.044615e-02	 1.199838e-03	 2.699508e-06	 4.561488e-08	 4.000033e-08	 9.505463e-15
 5.145000e-01	 1.880502e+00	 3.030875e+00	-7.510323e-02	 3.011592e-02	 1.203670e-03	 2.700755e-06	 4.561488e-08	 4.000033e-08	 9.505467e-15
 5.155000e-01	 1.880653e+00	 3.030815e+00	-7.563786e-02	 2.978568e-02	 1.207502e-03	 2.701997e-06	 4.561488e-08	 4.000033e-08	 9.505471e-15
 5.165000e-01	 1.880805e+00	 3.030755e+00	-7.617249e-02	 2.945544e-02	 1.211334e-03	 2.703235e-06	 4.561488e-08	 4.000033e-08	 9.505475e-15
 5.175000e-01	 1.880958e+00	 3.030697e+00	-7.670712e-02	 2.912521e-02	 1.215166e-03	 2.704468e-06	 4.561488e-08	 4.000033e-08	 9.505480e-15
 5.185000e-01	 1.881112e+00	 3.030639e+00	-7.724175e-02	 2.879497e-02	 1.218998e-03	 2.705697e-06	 4.561488e-08	 4.000033e-08	 9.505484e-15
 5.195000e-01	 1.881267e+00	 3.030582e+00	-7.777639e-02	 2.846473e-02	 1.222830e-03	 2.706826e-06	 4.561488e-08	 4.000033e-08	 9.505488e-15
 5.205000e-01	 1.881423e+00	 3.030525e+00	-7.831103e-02	 2.813450e-02	 1.226661e-03	 2.707951e-06	 4.561488e-08	 4.000033e-08	 9.505492e-15
 5.215000e-01	 1.881581e+00	 3.030469e+00	-7.884566e-02	 2.780426e-02	 1.230493e-03	 2.709099e-06	 4.561488e-08	 4.000033e-08	 9.505496e-15
 5.225000e-01	 1.881739e+00	 3.030414e+00	-7.938029e-02	 2.747402e-02	 1.234325e-03	 2.710242e-06	 4.561488e-08	 4.000033e-08	 9.505500e-15
 5.235000e-01	 1.881898e+00	 3.030359e+00	-7.991493e-02	 2.714379e-02	 1.238157e-03	 2.711381e-06	 4.561488e-08	 4.000033e-08	 9.505505e-15
 5.245000e-01	 1.882059e+00	 3.030305e+00	-8.044956e-02	 2.681355e-02	 1.241988e-03	 2.712516e-06	 4.561488e-08	 4.000033e-08	 9.505509e-15
 5.255000e-01	 1.882220e+00	 3.030252e+00	-8.098420e-02	 2.648331e-02	 1.245820e-03	 2.713647e-06	 4.561488e-08	 4.000033e-08	 9.505513e-15
 5.265000e-01	 1.882383e+00	 3.030199e+00	-8.151884e-02	 2.615307e-02	 1.249652e-03	 2.714773e-06	 4.561488e-08	 4.000033e-08	 9.505517e-15
 5.275000e-01	 1.882546e+00	 3.030147e+00	-8.205364e-02	 2.582284e-02	 1.253480e-03	 2.713132e-06	 4.561488e-08	 4.000033e-08	 9.505521e-15
 5.285000e-01	 1.882711e+00	 3.030096e+00	-8.258843e-02	 2.549260e-02	 1.257308e-03	 2.711491e-06	 4.561488e-08	 4.000033e-08	 9.505525e-15
 5.295000e-01	 1.882877e+00	 3.030045e+00	-8.312323e-02	 2.516236e-02	 1.261135e-03	 2.710025e-06	 4.561488e-08	 4.000033e-08	 9.505530e-15
 5.305000e-01	 1.883043e+00	 3.029995e+00	-8.365803e-02	 2.483213e-02	 1.264963e-03	 2.708557e-06	 4.561488e-08	 4.000033e-08	 9.505534e-15
 5.315000e-01	 1.883211e+00	 3.029946e+00	-8.419283e-02	 2.450189e-02	 1.268791e-03	 2.707089e-06	 4.561488e-08	 4.000033e-08	 9.505538e-15
 5.325000e-01	 1.883380e+00	 3.029897e+00	-8.472763e-02	 2.417165e-02	 1.272619e-03	 2.705458e-06	 4.561488e-08	 4.000033e-08	 9.505542e-15
 5.335000e-01	 1.883550e+00	 3.029849e+00	-8.526243e-02	 2.384142e-02	 1.276447e-03	 2.703826e-06	 4.561488e-08	 4.000033e-08	 9.505546e-15
 5.345000e-01	 1.883721e+00	 3.029802e+00	-8.579723e-02	 2.351118e-02	 1.280274e-03	 2.702193e-06	 4.561488e-08	 4.000033e-08	 9.505550e-15
 5.355000e-01	 1.883893e+00	 3.029755e+00	-8.633203e-02	 2.318094e-02	 1.284102e-03	 2.700466e-06	 4.561488e-08	 4.000033e-08	 9.505555e-15
 5.365000e-01	 1.884066e+00	 3.029709e+00	-8.686682e-02	 2.285070e-02	 1.287930e-03	 2.698738e-06	 4.561488e-08	 4.000033e-08	 9.505559e-15
 5.375000e-01	 1.884241e+00	 3.029664e+00	-8.740161e-02	 2.252047e-02	 1.291758e-03	 2.697011e-06	 4.561488e-08	 4.000033e-08	 9.505563e-15
 5.385000e-01	 1.884416e+00	 3.029619e+00	-8.793640e-02	 2.219023e-02	 1.295586e-03	 2.695283e-06	 4.561488e-08	 4.000033e-08	 9.505567e-15
 5.395000e-01	 1.884592e+00	 3.029575e+00	-8.847119e-02	 2.185999e-02	 1.299414e-03	 2.693556e-06	 4.561488e-08	 4.000033e-08	 9.505571e-15
 5.405000e-01	 1.884770e+00	 3.029532e+00	-8.900627e-02	 2.152976e-02	 1.303236e-03	 2.692733e-06	 4.561488e-08	 4.000033e-08	 9.505575e-15
 5.415000e-01	 1.884948e+00	 3.029489e+00	-8.954135e-02	 2.119952e-02	 1.307057e-03	 2.691937e-06	 4.561488e-08	 4.000033e-08	 9.505580e-15
 5.425000e-01	 1.885128e+00	 3.029447e+00	-9.007643e-02	 2.086928e-02	 1.310879e-03	 2.691236e-06	 4.561488e-08	 4.000033e-08	 9.505584e-15
 5.435000e-01	 1.885309e+00	 3.029406e+00	-9.061150e-02	 2.053905e-02	 1.314700e-03	 2.690533e-06	 4.561488e-08	 4.000033e-08	 9.505588e-15
 5.445000e-01	 1.885490e+00	 3.029365e+00	-9.114658e-02	 2.020881e-02	 1.318522e-03	 2.689826e-06	 4.561488e-08	 4.000033e-08	 9.505592e-15
 5.455000e-01	 1.885673e+00	 3.029325e+00	-9.168165e-02	 1.987857e-02	 1.322343e-03	 2.689117e-06	 4.561488e-08	 4.000033e-08	 9.505596e-15
 5.465000e-01	 1.885857e+00	 3.029285e+00	-9.221673e-02	 1.954833e-02	 1.326165e-03	 2.688449e-06	 4.561488e-08	 4.000033e-08	 9.505600e-15
 5.475000e-01	 1.886042e+00	 3.029247e+00	-9.275180e-02	 1.921810e-02	 1.329987e-03	 2.687779e-06	 4.561488e-08	 4.000033e-08	 9.505605e-15
 5.485000e-01	 1.886228e+00	 3.029209e+00	-9.328687e-02	 1.888786e-02	 1.333808e-03	 2.687106e-06	 4.561488e-08	 4.000033e-08	 9.505609e-15
 5.495000e-01	 1.886415e+00	 3.029171e+00	-9.382193e-02	 1.855762e-02	 1.337630e-03	 2.686353e-06	 4.561488e-08	 4.000033e-08	 9.505613e-15
 5.505000e-01	 1.886603e+00	 3.029134e+00	-9.435700e-02	 1.822739e-02	 1.341452e-03	 2.685597e-06	 4.561488e-08	 4.000033e-08	 9.505617e-15
 5.515000e-01	 1.886793e+00	 3.029098e+00	-9.489206e-02	 1.789715e-02	 1.345274e-03	 2.684839e-06	 4.561488e-08	 4.000033e-08	 9.505621e-15
 5.525000e-01	 1.886983e+00	 3.029063e+00	-9.542712e-02	 1.756691e-02	 1.349096e-03	 2.684078e-06	 4.561488e-08	 4.000033e-08	 9.505625e-15
 5.535000e-01	 1.887174e+00	 3.029028e+00	-9.596219e-02	 1.723667e-02	 1.352918e-03	 2.683315e-06	 4.561488e-08	 4.000033e-08	 9.505630e-15
 5.545000e-01	 1.887367e+00	 3.028994e+00	-9.649738e-02	 1.690644e-02	 1.356737e-03	 2.685059e-06	 4.561488e-08	 4.000033e-08	 9.505634e-15
 5.555000e-01	 1.887560e+00	 3.028960e+00	-9.703257e-02	 1.657620e-02	 1.360556e-03	 2.686795e-06	 4.561488e-08	 4.000033e-08	 9.505638e-15
 5.565000e-01	 1.887754e+00	 3.028927e+00	-9.756776e-02	 1.624596e-02	 1.364375e-03	 2.688522e-06	 4.561488e-08	 4.000033e-08	 9.505642e-15
 5.575000e-01	 1.887950e+00	 3.028895e+00	-9.810295e-02	 1.591573e-02	 1.368195e-03	 2.690241e-06	 4.561488e-08	 4.000033e-08	 9.505646e-15
 5.585000e-01	 1.888147e+00	 3.028864e+00	-9.863814e-02	 1.558549e-02	 1.372014e-03	 2.691952e-06	 4.561488e-08	 4.000033e-08	 9.505650e-15
 5.595000e-01	 1.888344e+00	 3.028833e+00	-9.917332e-02	 1.525525e-02	 1.375833e-03	 2.693711e-06	 4.561488e-08	 4.000033e-08	 9.505655e-15
 5.605000e-01	 1.888543e+00	 3.028803e+00	-9.970850e-02	 1.492502e-02	 1.379653e-03	 2.695462e-06	 4.561488e-08	 4.000033e-08	 9.505659e-15
 5.615000e-01	 1.888743e+00	 3.028773e+00	-1.002437e-01	 1.459478e-02	 1.383472e-03	 2.697206e-06	 4.561488e-08	 4.000033e-08	 9.505663e-15
 5.625000e-01	 1.888944e+00	 3.028744e+00	-1.007789e-01	 1.426454e-02	 1.387291e-03	 2.698941e-06	 4.561488e-08	 4.000033e-08	 9.505667e-15
 5.635000e-01	 1.889146e+00	 3.028716e+00	-1.013140e-01	 1.393430e-02	 1.391111e-03	 2.700668e-06	 4.561488e-08	 4.000033e-08	 9.505671e-15
 5.645000e-01	 1.889349e+00	 3.028689e+00	-1.018492e-01	 1.360407e-02	 1.394930e-03	 2.702075e-06	 4.561488e-08	 4.000033e-08	 9.505676e-15
 5.655000e-01	 1.889553e+00	 3.028662e+00	-1.023844e-01	 1.327383e-02	 1.398750e-03	 2.703475e-06	 4.561488e-08	 4.000033e-08	 9.505680e-15
 5.665000e-01	 1.889758e+00	 3.028636e+00	-1.029195e-01	 1.294359e-02	 1.402570e-03	 2.704868e-06	 4.561488e-08	 4.000033e-08	 9.505684e-15
 5.675000e-01	 1.889965e+00	 3.028610e+00	-1.034547e-01	 1.261336e-02	 1.406389e-03	 2.706254e-06	 4.561488e-08	 4.000033e-08	 9.505688e-15
 5.685000e-01	 1.890172e+00	 3.028585e+00	-1.039898e-01	 1.228312e-02	 1.410212e-03	 2.708293e-06	 4.561488e-08	 4.000033e-08	 9.505692e-15
 5.695000e-01	 1.890381e+00	 3.028561e+00	-1.045248e-01	 1.195288e-02	 1.414034e-03	 2.710323e-06	 4.561488e-08	 4.000033e-08	 9.505696e-15
 5.705000e-01	 1.890590e+00	 3.028537e+00	-1.050598e-01	 1.162265e-02	 1.417857e-03	 2.712344e-06	 4.561488e-08	 4.000033e-08	 9.505701e-15
 5.715000e-01	 1.890801e+00	 3.028514e+00	-1.055949e-01	 1.129241e-02	 1.421679e-03	 2.714356e-06	 4.561488e-08	 4.000033e-08	 9.505705e-15
 5.725000e-01	 1.891013e+00	 3.028492e+00	-1.061299e-01	 1.096217e-02	 1.425502e-03	 2.716359e-06	 4.561488e-08	 4.000033e-08	 9.505709e-15
 5.735000e-01	 1.891226e+00	 3.028471e+00	-1.066649e-01	 1.063193e-02	 1.429325e-03	 2.718353e-06	 4.561488e-08	 4.000033e-08	 9.505713e-15
 5.745000e-01	 1.891440e+00	 3.028450e+00	-1.072000e-01	 1.030170e-02	 1.433147e-03	 2.720339e-06	 4.561488e-08	 4.000033e-08	 9.505717e-15
 5.755000e-01	 1.891655e+00	 3.028429e+00	-1.077350e-01	 9.971460e-03	 1.436970e-03	 2.722315e-06	 4.561488e-08	 4.000033e-08	 9.505721e-15
 5.765000e-01	 1.891871e+00	 3.028410e+00	-1.082700e-01	 9.641223e-03	 1.440793e-03	 2.724372e-06	 4.561488e-08	 4.000033e-08	 9.505726e-15
 5.775000e-01	 1.892088e+00	 3.028391e+00	-1.088050e-01	 9.310986e-03	 1.444616e-03	 2.726408e-06	 4.561488e-08	 4.000033e-08	 9.505730e-15
 5.785000e-01	 1.892306e+00	 3.028372e+00	-1.093401e-01	 8.980749e-03	 1.448439e-03	 2.728466e-06	 4.561488e-08	 4.000033e-08	 9.505734e-15
 5.795000e-01	 1.892525e+00	 3.028355e+00	-1.098751e-01	 8.650512e-03	 1.452262e-03	 2.730514e-06	 4.561488e-08	 4.000033e-08	 9.505738e-15
 5.805000e-01	 1.892746e+00	 3.028338e+00	-1.104101e-01	 8.320275e-03	 1.456084e-03	 2.732555e-06	 4.561488e-08	 4.000033e-08	 9.505742e-15
 5.815000e-01	 1.892967e+00	 3.028322e+00	-1.109451e-01	 7.990038e-03	 1.459908e-03	 2.736460e-06	 4.561488e-08	 4.000033e-08	 9.505746e-15
 5.825000e-01	 1.893190e+00	 3.028306e+00	-1.114801e-01	 7.659801e-03	 1.463731e-03	 2.740355e-06	 4.561488e-08	 4.000033e-08	 9.505751e-15
 5.835000e-01	 1.893413e+00	 3.028291e+00	-1.120151e-01	 7.329564e-03	 1.467555e-03	 2.744176e-06	 4.561488e-08	 4.000033e-08	 9.505755e-15
 5.845000e-01	 1.893638e+00	 3.028277e+00	-1.125500e-01	 6.999327e-03	 1.471378e-03	 2.747987e-06	 4.561488e-08	 4.000033e-08	 9.505759e-15
 5.855000e-01	 1.893864e+00	 3.028263e+00	-1.130850e-01	 6.669090e-03	 1.475202e-03	 2.751789e-06	 4.561488e-08	 4.000033e-08	 9.505763e-15
 5.865000e-01	 1.894090e+00	 3.028250e+00	-1.136200e-01	 6.338853e-03	 1.479026e-03	 2.755580e-06	 4.561488e-08	 4.000033e-08	 9.505767e-15
 5.875000e-01	 1.894318e+00	 3.028238e+00	-1.141550e-01	 6.008616e-03	 1.482849e-03	 2.759362e-06	 4.561488e-08	 4.000033e-08	 9.505771e-15
 5.885000e-01	 1.894547e+00	 3.028226e+00	-1.146900e-01	 5.678379e-03	 1.486673e-03	 2.763262e-06	 4.561488e-08	 4.000033e-08	 9.505776e-15
 5.895000e-01	 1.894777e+00	 3.028215e+00	-1.152250e-01	 5.348142e-03	 1.490496e-03	 2.767152e-06	 4.561488e-08	 4.000033e-08	 9.505780e-15
 5.905000e-01	 1.895008e+00	 3.028204e+00	-1.157600e-01	 5.017905e-03	 1.494320e-03	 2.771032e-06	 4.561488e-08	 4.000033e-08	 9.505784e-15
 5.915000e-01	 1.895240e+00	 3.028195e+00	-1.162949e-01	 4.687668e-03	 1.498143e-03	 2.774903e-06	 4.561488e-08	 4.000033e-08	 9.505788e-15
 5.925000e-01	 1.895473e+00	 3.028186e+00	-1.168299e-01	 4.357431e-03	 1.501967e-03	 2.778763e-06	 4.561488e-08	 4.000033e-08	 9.505792e-15
 5.935000e-01	 1.895708e+00	 3.028177e+00	-1.173649e-01	 4.027194e-03	 1.505790e-03	 2.782614e-06	 4.561488e-08	 4.000033e-08	 9.505796e-15
 5.945000e-01	 1.895943e+00	 3.028170e+00	-1.178999e-01	 3.696957e-03	 1.509614e-03	 2.786560e-06	 4.561488e-08	 4.000033e-08	 9.505801e-15
 5.955000e-01	 1.896179e+00	 3.028163e+00	-1.184348e-01	 3.366720e-03	 1.513440e-03	 2.789804e-06	 4.561488e-08	 4.000033e-08	 9.505805e-15
 5.965000e-01	 1.896417e+00	 3.028156e+00	-1.189697e-01	 3.036484e-03	 1.517265e-03	 2.792896e-06	 4.561488e-08	 4.000033e-08	 9.505809e-15
 5.975000e-01	 1.896655e+00	 3.028150e+00	-1.195046e-01	 2.706247e-03	 1.521091e-03	 2.795980e-06	 4.561488e-08	 4.000033e-08	 9.505813e-15
 5.985000e-01	 1.896895e+00	 3.028145e+00	-1.200394e-01	 2.376010e-03	 1.524917e-03	 2.799057e-06	 4.561488e-08	 4.000033e-08	 9.505817e-15
 5.995000e-01	 1.897136e+00	 3.028141e+00	-1.205743e-01	 2.045773e-03	 1.528743e-03	 2.802083e-06	 4.561488e-08	 4.000033e-08	 9.505821e-15
 6.005000e-01	 1.897378e+00	 3.028137e+00	-1.211092e-01	 1.715536e-03	 1.532569e-03	 2.805103e-06	 4.561488e-08	 4.000033e-08	 9.505826e-15
 6.015000e-01	 1.897621e+00	 3.028134e+00	-1.216441e-01	 1.385299e-03	 1.536395e-03	 2.808115e-06	 4.561488e-08	 4.000033e-08	 9.505830e-15
 6.025000e-01	 1.897865e+00	 3.028132e+00	-1.221790e-01	 1.055062e-03	 1.540221e-03	 2.811120e-06	 4.561488e-08	 4.000033e-08	 9.505834e-15
 6.035000e-01	 1.898110e+00	 3.028130e+00	-1.227139e-01	 7.248248e-04	 1.544047e-03	 2.814119e-06	 4.561488e-08	 4.000033e-08	 9.505838e-15
 6.045000e-01	 1.898356e+00	 3.028129e+00	-1.232487e-01	 3.945878e-04	 1.547873e-03	 2.817111e-06	 4.561488e-08	 4.000033e-08	 9.505842e-15
 6.055000e-01	 1.898603e+00	 3.028128e+00	-1.237836e-01	 6.435082e-05	 1.551699e-03	 2.820096e-06	 4.561488e-08	 4.000033e-08	 9.505846e-15
 6.065000e-01	 1.898851e+00	 3.028128e+00	-1.243185e-01	-2.658861e-04	 1.555525e-03	 2.823075e-06	 4.561488e-08	 4.000033e-08	 9.505851e-15
 6.075000e-01	 1.899100e+00	 3.028129e+00	-1.248534e-01	-5.961231e-04	 1.559351e-03	 2.826047e-06	 4.561488e-08	 4.000033e-08	 9.505855e-15
 6.085000e-01	 1.899351e+00	 3.028131e+00	-1.253883e-01	-9.263601e-04	 1.563177e-03	 2.829013e-06	 4.561488e-08	 4.000033e-08	 9.505859e-15
 6.095000e-01	 1.899602e+00	 3.028133e+00	-1.259230e-01	-1.256597e-03	 1.567006e-03	 2.833962e-06	 4.561488e-08	 4.000033e-08	 9.505863e-15
 6.105000e-01	 1.899855e+00	 3.028136e+00	-1.264578e-01	-1.586834e-03	 1.570835e-03	 2.838900e-06	 4.561488e-08	 4.000033e-08	 9.505867e-15
 6.115000e-01	 1.900108e+00	 3.028139e+00	-1.269925e-01	-1.917071e-03	 1.574664e-03	 2.843826e-06	 4.561488e-08	 4.000033e-08	 9.505871e-15
 6.125000e-01	 1.900363e+00	 3.028144e+00	-1.275273e-01	-2.247308e-03	 1.578493e-03	 2.848740e-06	 4.561488e-08	 4.000033e-08	 9.505876e-15
 6.135000e-01	 1.900619e+00	 3.028148e+00	-1.280621e-01	-2.577545e-03	 1.582322e-03	 2.853643e-06	 4.561488e-08	 4.000033e-08	 9.505880e-15
 6.145000e-01	 1.900876e+00	 3.028154e+00	-1.285968e-01	-2.907782e-03	 1.586151e-03	 2.858535e-06	 4.561488e-08	 4.000033e-08	 9.505884e-15
 6.155000e-01	 1.901134e+00	 3.028160e+00	-1.291316e-01	-3.238019e-03	 1.589980e-03	 2.863415e-06	 4.561488e-08	 4.000033e-08	 9.505888e-15
 6.165000e-01	 1.901392e+00	 3.028167e+00	-1.296664e-01	-3.568256e-03	 1.593809e-03	 2.867822e-06	 4.561488e-08	 4.000033e-08	 9.505892e-15
 6.175000e-01	 1.901652e+00	 3.028174e+00	-1.302011e-01	-3.898493e-03	 1.597638e-03	 2.872220e-06	 4.561488e-08	 4.000033e-08	 9.505897e-15
 6.185000e-01	 1.901913e+00	 3.028182e+00	-1.307359e-01	-4.228730e-03	 1.601468e-03	 2.876608e-06	 4.561488e-08	 4.000033e-08	 9.505901e-15
 6.195000e-01	 1.902175e+00	 3.028191e+00	-1.312706e-01	-4.558967e-03	 1.605297e-03	 2.880987e-06	 4.561488e-08	 4.000033e-08	 9.505905e-15
 6.205000e-01	 1.902438e+00	 3.028201e+00	-1.318054e-01	-4.889204e-03	 1.609126e-03	 2.885356e-06	 4.561488e-08	 4.000033e-08	 9.505909e-15
 6.215000e-01	 1.902702e+00	 3.028211e+00	-1.323402e-01	-5.219441e-03	 1.612955e-03	 2.889717e-06	 4.561488e-08	 4.000033e-08	 9.505913e-15
 6.225000e-01	 1.902968e+00	 3.028221e+00	-1.328748e-01	-5.549678e-03	 1.616786e-03	 2.893709e-06	 4.561488e-08	 4.000033e-08	 9.505917e-15
 6.235000e-01	 1.903234e+00	 3.028233e+00	-1.334095e-01	-5.879915e-03	 1.620617e-03	 2.897691e-06	 4.561488e-08	 4.000033e-08	 9.505922e-15
 6.245000e-01	 1.903502e+00	 3.028245e+00	-1.339442e-01	-6.210152e-03	 1.624449e-03	 2.901663e-06	 4.561488e-08	 4.000033e-08	 9.505926e-15
 6.255000e-01	 1.903770e+00	 3.028258e+00	-1.344789e-01	-6.540389e-03	 1.628280e-03	 2.905623e-06	 4.561488e-08	 4.000033e-08	 9.505930e-15
 6.265000e-01	 1.904040e+00	 3.028271e+00	-1.350135e-01	-6.870626e-03	 1.632111e-03	 2.909574e-06	 4.561488e-08	 4.000033e-08	 9.505934e-15
 6.275000e-01	 1.904310e+00	 3.028285e+00	-1.355482e-01	-7.200863e-03	 1.635942e-03	 2.913513e-06	 4.561488e-08	 4.000033e-08	 9.505938e-15
 6.285000e-01	 1.904582e+00	 3.028300e+00	-1.360829e-01	-7.531100e-03	 1.639773e-03	 2.917443e-06	 4.561488e-08	 4.000033e-08	 9.505942e-15
 6.295000e-01	 1.904855e+00	 3.028315e+00	-1.366176e-01	-7.861337e-03	 1.643604e-03	 2.921362e-06	 4.561488e-08	 4.000033e-08	 9.505947e-15
 6.305000e-01	 1.905129e+00	 3.028331e+00	-1.371522e-01	-8.191574e-03	 1.647435e-03	 2.925270e-06	 4.561488e-08	 4.000033e-08	 9.505951e-15
 6.315000e-01	 1.905404e+00	 3.028348e+00	-1.376869e-01	-8.521811e-03	 1.651266e-03	 2.929169e-06	 4.561488e-08	 4.000033e-08	 9.505955e-15
 6.325000e-01	 1.905680e+00	 3.028365e+00	-1.382216e-01	-8.852048e-03	 1.655097e-03	 2.933057e-06	 4.561488e-08	 4.000033e-08	 9.505959e-15
 6.335000e-01	 1.905957e+00	 3.028384e+00	-1.387563e-01	-9.182285e-03	 1.658929e-03	 2.936995e-06	 4.561488e-08	 4.000033e-08	 9.505963e-15
 6.345000e-01	 1.906235e+00	 3.028402e+00	-1.392909e-01	-9.512522e-03	 1.662760e-03	 2.940923e-06	 4.561488e-08	 4.000033e-08	 9.505967e-15
 6.355000e-01	 1.906514e+00	 3.028422e+00	-1.398256e-01	-9.842759e-03	 1.666591e-03	 2.944840e-06	 4.561488e-08	 4.000033e-08	 9.505972e-15
 6.365000e-01	 1.906795e+00	 3.028442e+00	-1.403603e-01	-1.017300e-02	 1.670420e-03	 2.948662e-06	 4.561488e-08	 4.000033e-08	 9.505976e-15
 6.375000e-01	 1.907076e+00	 3.028462e+00	-1.408951e-01	-1.050323e-02	 1.674249e-03	 2.952473e-06	 4.561488e-08	 4.000033e-08	 9.505980e-15
 6.385000e-01	 1.907359e+00	 3.028484e+00	-1.414298e-01	-1.083347e-02	 1.678079e-03	 2.956304e-06	 4.561488e-08	 4.000033e-08	 9.505984e-15
 6.395000e-01	 1.907643e+00	 3.028506e+00	-1.419645e-01	-1.116371e-02	 1.681908e-03	 2.960237e-06	 4.561488e-08	 4.000033e-08	 9.505988e-15
 6.405000e-01	 1.907928e+00	 3.028528e+00	-1.424993e-01	-1.149394e-02	 1.685737e-03	 2.964160e-06	 4.561488e-08	 4.000033e-08	 9.505992e-15
 6.415000e-01	 1.908213e+00	 3.028552e+00	-1.430340e-01	-1.182418e-02	 1.689566e-03	 2.967964e-06	 4.561488e-08	 4.000033e-08	 9.505997e-15
 6.425000e-01	 1.908500e+00	 3.028576e+00	-1.435687e-01	-1.215442e-02	 1.693396e-03	 2.971759e-06	 4.561488e-08	 4.000033e-08	 9.506001e-15
 6.435000e-01	 1.908788e+00	 3.028600e+00	-1.441035e-01	-1.248465e-02	 1.697225e-03	 2.975542e-06	 4.561488e-08	 4.000033e-08	 9.506005e-15
 6.445000e-01	 1.909077e+00	 3.028625e+00	-1.446382e-01	-1.281489e-02	 1.701055e-03	 2.979316e-06	 4.561488e-08	 4.000033e-08	 9.506009e-15
 6.455000e-01	 1.909368e+00	 3.028651e+00	-1.451729e-01	-1.314513e-02	 1.704884e-03	 2.983079e-06	 4.561488e-08	 4.000033e-08	 9.506013e-15
 6.465000e-01	 1.909659e+00	 3.028678e+00	-1.457077e-01	-1.347537e-02	 1.708713e-03	 2.986832e-06	 4.561488e-08	 4.000033e-08	 9.506017e-15
 6.475000e-01	 1.909951e+00	 3.028705e+00	-1.462424e-01	-1.380560e-02	 1.712543e-03	 2.990574e-06	 4.561488e-08	 4.000033e-08	 9.506022e-15
 6.485000e-01	 1.910244e+00	 3.028733e+00	-1.467771e-01	-1.413584e-02	 1.716372e-03	 2.994419e-06	 4.561488e-08	 4.000033e-08	 9.506026e-15
 6.495000e-01	 1.910539e+00	 3.028762e+00	-1.473119e-01	-1.446608e-02	 1.720201e-03	 2.998382e-06	 4.561488e-08	 4.000033e-08	 9.506030e-15
 6.505000e-01	 1.910834e+00	 3.028791e+00	-1.478466e-01	-1.479631e-02	 1.724029e-03	 3.001854e-06	 4.561488e-08	 4.000033e-08	 9.506034e-15
 6.515000e-01	 1.911131e+00	 3.028821e+00	-1.483814e-01	-1.512655e-02	 1.727857e-03	 3.005319e-06	 4.561488e-08	 4.000033e-08	 9.506038e-15
 6.525000e-01	 1.911429e+00	 3.028852e+00	-1.489162e-01	-1.545679e-02	 1.731684e-03	 3.008776e-06	 4.561488e-08	 4.000033e-08	 9.506042e-15
 6.535000e-01	 1.911727e+00	 3.028883e+00	-1.494510e-01	-1.578702e-02	 1.735512e-03	 3.012224e-06	 4.561488e-08	 4.000033e-08	 9.506047e-15
 6.545000e-01	 1.912027e+00	 3.028915e+00	-1.499858e-01	-1.611726e-02	 1.739339e-03	 3.015665e-06	 4.561488e-08	 4.000033e-08	 9.506051e-15
 6.555000e-01	 1.912328e+00	 3.028947e+00	-1.505206e-01	-1.644750e-02	 1.743167e-03	 3.019098e-06	 4.561488e-08	 4.000033e-08	 9.506055e-15
 6.565000e-01	 1.912630e+00	 3.028981e+00	-1.510554e-01	-1.677774e-02	 1.746995e-03	 3.022523e-06	 4.561488e-08	 4.000033e-08	 9.506059e-15
 6.575000e-01	 1.912933e+00	 3.029014e+00	-1.515901e-01	-1.710797e-02	 1.750822e-03	 3.025940e-06	 4.561488e-08	 4.000033e-08	 9.506063e-15
